dateTime,windAngle,WAReference,windSpeed,WSUnits,status,checkSum
2020-08-12 13:51:09.787925,278.9,R,3.4,N,A,20
2020-08-12 13:51:13.327993,280.3,R,2.5,N,A,2D
2020-08-12 13:51:16.786445,260.5,R,2.5,N,A,25
2020-08-12 13:51:19.787393,249.3,R,2.4,N,A,29
2020-08-12 13:51:23.328226,288.6,R,1.5,N,A,23
2020-08-12 13:51:26.787909,228.4,R,1.8,N,A,26
2020-08-12 13:51:30.327992,242.1,R,1.9,N,A,2E
2020-08-12 13:51:33.328794,256.1,R,2.1,N,A,20
2020-08-12 13:51:36.787359,263.7,R,2.1,N,A,20
2020-08-12 13:51:39.788154,287.0,R,1.9,N,A,26
2020-08-12 13:51:43.328484,265.2,R,2.0,N,A,22
2020-08-12 13:51:46.329562,262.2,R,2.2,N,A,27
2020-08-12 13:51:49.788630,256.7,R,2.1,N,A,26
2020-08-12 13:51:52.789680,251.3,R,2.6,N,A,22
2020-08-12 13:51:56.329762,260.1,R,2.0,N,A,24
2020-08-12 13:51:59.330567,279.9,R,2.3,N,A,27
2020-08-12 13:52:02.789629,279.3,R,2.1,N,A,2F
2020-08-12 13:52:05.790716,280.4,R,2.1,N,A,2E
2020-08-12 13:52:09.330899,256.6,R,1.4,N,A,21
2020-08-12 13:52:12.790612,262.5,R,1.9,N,A,28
2020-08-12 13:52:16.331815,264.6,R,1.6,N,A,22
2020-08-12 13:52:19.790232,264.7,R,1.9,N,A,2C
2020-08-12 13:52:23.331708,263.5,R,2.1,N,A,22
2020-08-12 13:52:26.791391,265.2,R,2.3,N,A,21
2020-08-12 13:52:29.792197,247.1,R,1.9,N,A,2B
2020-08-12 13:52:33.332525,281.4,R,2.3,N,A,2D
2020-08-12 13:52:36.791218,260.3,R,2.0,N,A,26
2020-08-12 13:52:39.792410,271.3,R,1.7,N,A,22
2020-08-12 13:52:42.793220,261.7,R,1.8,N,A,28
2020-08-12 13:52:46.333556,263.5,R,2.0,N,A,23
2020-08-12 13:52:49.784618,255.4,R,2.3,N,A,24
2020-08-12 13:52:52.785428,260.1,R,2.0,N,A,24
2020-08-12 13:52:55.788741,271.3,R,2.0,N,A,26
2020-08-12 13:52:58.789924,281.6,R,2.3,N,A,2F
2020-08-12 13:53:01.793479,271.3,R,2.6,N,A,20
2020-08-12 13:53:05.338573,286.5,R,1.8,N,A,23
2020-08-12 13:53:08.339375,290.2,R,2.0,N,A,28
2020-08-12 13:53:11.790324,283.9,R,1.8,N,A,2A
2020-08-12 13:53:15.330768,271.3,R,1.9,N,A,2C
2020-08-12 13:53:18.331721,278.2,R,2.3,N,A,2D
2020-08-12 13:53:21.790151,265.4,R,2.5,N,A,21
2020-08-12 13:53:25.331108,264.6,R,2.2,N,A,25
2020-08-12 13:53:28.332542,262.4,R,2.0,N,A,23
2020-08-12 13:53:31.791096,256.2,R,2.1,N,A,23
2020-08-12 13:53:34.791921,264.0,R,1.9,N,A,2B
2020-08-12 13:53:38.332990,264.1,R,2.2,N,A,22
2020-08-12 13:53:41.791940,264.4,R,2.8,N,A,2D
2020-08-12 13:53:45.332275,275.8,R,2.9,N,A,20
2020-08-12 13:53:48.333334,271.3,R,1.9,N,A,2C
2020-08-12 13:53:51.792141,271.3,R,1.7,N,A,22
2020-08-12 13:53:54.793454,279.4,R,2.1,N,A,28
2020-08-12 13:53:58.333539,271.3,R,2.1,N,A,27
2020-08-12 13:54:01.334347,278.8,R,1.7,N,A,20
2020-08-12 13:54:04.793169,245.4,R,2.1,N,A,27
2020-08-12 13:54:08.334734,240.4,R,2.4,N,A,27
2020-08-12 13:54:11.793432,271.3,R,1.7,N,A,22
2020-08-12 13:54:15.335013,271.3,R,2.1,N,A,27
2020-08-12 13:54:18.793726,262.2,R,1.9,N,A,2F
2020-08-12 13:54:21.794896,264.1,R,2.0,N,A,20
2020-08-12 13:54:25.336105,271.3,R,1.9,N,A,2C
2020-08-12 13:54:28.795152,256.2,R,2.2,N,A,20
2020-08-12 13:54:32.336387,264.0,R,2.8,N,A,29
2020-08-12 13:54:35.794940,262.4,R,2.6,N,A,25
2020-08-12 13:54:38.795883,277.9,R,2.5,N,A,2F
2020-08-12 13:54:42.337328,271.3,R,2.5,N,A,23
2020-08-12 13:54:45.796378,279.0,R,1.8,N,A,26
2020-08-12 13:54:49.337345,264.3,R,1.8,N,A,29
2020-08-12 13:54:52.796162,262.9,R,1.6,N,A,2B
2020-08-12 13:54:56.336995,259.1,R,1.9,N,A,24
2020-08-12 13:54:59.337812,259.7,R,1.8,N,A,23
2020-08-12 13:55:02.338625,271.3,R,1.7,N,A,22
2020-08-12 13:55:05.342315,281.2,R,2.3,N,A,2B
2020-08-12 13:55:08.795866,288.7,R,2.6,N,A,22
2020-08-12 13:55:11.796926,277.6,R,2.3,N,A,26
2020-08-12 13:55:14.802129,279.0,R,2.1,N,A,2C
2020-08-12 13:55:18.337327,271.3,R,2.4,N,A,22
2020-08-12 13:55:21.343246,279.2,R,2.2,N,A,2D
2020-08-12 13:55:24.796826,265.9,R,2.6,N,A,2F
2020-08-12 13:55:27.802641,271.3,R,2.1,N,A,27
2020-08-12 13:55:31.343833,280.2,R,2.0,N,A,29
2020-08-12 13:55:34.344768,283.0,R,1.7,N,A,2C
2020-08-12 13:55:37.798227,271.3,R,2.0,N,A,26
2020-08-12 13:55:41.339796,264.8,R,1.9,N,A,23
2020-08-12 13:55:44.798730,265.3,R,2.7,N,A,24
2020-08-12 13:55:48.340068,277.9,R,3.4,N,A,2F
2020-08-12 13:55:51.799904,271.3,R,3.3,N,A,24
2020-08-12 13:55:54.804711,278.6,R,2.1,N,A,2B
2020-08-12 13:55:58.346034,262.6,R,2.6,N,A,27
2020-08-12 13:56:01.804726,244.4,R,1.4,N,A,20
2020-08-12 13:56:05.341292,266.1,R,2.7,N,A,25
2020-08-12 13:56:08.342368,277.7,R,2.3,N,A,27
2020-08-12 13:56:11.796931,286.6,R,2.0,N,A,2B
2020-08-12 13:56:15.333274,276.7,R,2.1,N,A,24
2020-08-12 13:56:18.793203,271.3,R,2.1,N,A,27
2020-08-12 13:56:21.798383,282.9,R,2.4,N,A,24
2020-08-12 13:56:25.333217,279.3,R,2.9,N,A,27
2020-08-12 13:56:28.334528,263.9,R,2.5,N,A,2A
2020-08-12 13:56:31.339599,260.3,R,2.7,N,A,21
2020-08-12 13:56:34.798651,250.9,R,2.1,N,A,2E
2020-08-12 13:56:37.799710,260.3,R,1.3,N,A,26
2020-08-12 13:56:41.340536,271.3,R,1.4,N,A,21
2020-08-12 13:56:44.808368,284.4,R,2.1,N,A,2A
2020-08-12 13:56:48.343422,282.2,R,2.2,N,A,29
2020-08-12 13:56:51.349754,271.3,R,2.1,N,A,27
2020-08-12 13:56:54.803450,280.8,R,2.0,N,A,23
2020-08-12 13:56:58.344759,276.6,R,2.4,N,A,20
2020-08-12 13:57:01.349588,265.9,R,2.3,N,A,2A
2020-08-12 13:57:04.804534,277.3,R,2.1,N,A,21
2020-08-12 13:57:08.344734,277.5,R,2.1,N,A,27
2020-08-12 13:57:11.809793,279.2,R,2.0,N,A,2F
2020-08-12 13:57:15.350983,282.1,R,1.8,N,A,23
2020-08-12 13:57:18.809810,264.8,R,2.3,N,A,2A
2020-08-12 13:57:22.352008,266.0,R,2.6,N,A,25
2020-08-12 13:57:25.810967,271.3,R,2.3,N,A,25
2020-08-12 13:57:29.346039,271.3,R,2.3,N,A,25
2020-08-12 13:57:32.351984,278.0,R,1.9,N,A,26
2020-08-12 13:57:35.811920,271.3,R,1.9,N,A,2C
2020-08-12 13:57:39.352011,263.6,R,1.8,N,A,2B
2020-08-12 13:57:42.805940,266.3,R,2.1,N,A,21
2020-08-12 13:57:45.811878,265.9,R,2.7,N,A,2E
2020-08-12 13:57:49.348068,255.1,R,2.5,N,A,27
2020-08-12 13:57:52.353265,250.8,R,1.9,N,A,24
2020-08-12 13:57:55.806830,252.6,R,1.9,N,A,28
2020-08-12 13:57:58.812647,257.1,R,2.3,N,A,23
2020-08-12 13:58:02.348863,290.7,R,1.6,N,A,28
2020-08-12 13:58:05.353536,279.2,R,2.2,N,A,2D
2020-08-12 13:58:08.813211,279.9,R,3.1,N,A,24
2020-08-12 13:58:12.349314,277.9,R,3.8,N,A,23
2020-08-12 13:58:15.355761,274.4,R,3.8,N,A,2D
2020-08-12 13:58:18.813183,284.4,R,3.3,N,A,29
2020-08-12 13:58:22.354515,278.1,R,2.7,N,A,2A
2020-08-12 13:58:25.355740,266.2,R,2.0,N,A,21
2020-08-12 13:58:28.809494,279.5,R,2.5,N,A,2D
2020-08-12 13:58:31.814576,278.9,R,2.0,N,A,25
2020-08-12 13:58:35.355763,264.3,R,2.1,N,A,23
2020-08-12 13:58:38.815599,264.9,R,2.4,N,A,2C
2020-08-12 13:58:42.356537,277.8,R,2.6,N,A,2D
2020-08-12 13:58:45.816358,271.3,R,3.0,N,A,27
2020-08-12 13:58:49.356321,271.3,R,2.1,N,A,27
2020-08-12 13:58:52.357255,260.8,R,2.0,N,A,2D
2020-08-12 13:58:55.815865,277.1,R,1.8,N,A,29
2020-08-12 13:58:58.816873,282.9,R,1.8,N,A,2B
2020-08-12 13:59:02.358218,280.3,R,1.9,N,A,22
2020-08-12 13:59:05.817007,284.7,R,2.5,N,A,2D
2020-08-12 13:59:08.817842,282.2,R,2.9,N,A,22
2020-08-12 13:59:12.353190,279.9,R,3.3,N,A,26
2020-08-12 13:59:15.817236,277.2,R,2.8,N,A,29
2020-08-12 13:59:19.358693,275.8,R,3.4,N,A,2C
2020-08-12 13:59:22.812387,280.6,R,3.2,N,A,2E
2020-08-12 13:59:25.818449,280.4,R,2.9,N,A,26
2020-08-12 13:59:29.360020,276.8,R,2.7,N,A,2D
2020-08-12 13:59:32.818725,277.5,R,2.7,N,A,21
2020-08-12 13:59:36.358797,271.3,R,2.3,N,A,25
2020-08-12 13:59:39.359851,257.6,R,2.2,N,A,25
2020-08-12 13:59:42.819412,260.7,R,1.9,N,A,28
2020-08-12 13:59:46.359750,271.3,R,2.4,N,A,22
2020-08-12 13:59:49.360681,267.5,R,2.9,N,A,2E
2020-08-12 13:59:52.814623,259.6,R,3.3,N,A,2B
2020-08-12 13:59:55.820675,252.5,R,2.7,N,A,26
2020-08-12 13:59:59.360789,257.6,R,2.4,N,A,23
2020-08-12 14:00:02.820466,265.2,R,2.7,N,A,25
2020-08-12 14:00:05.821437,259.5,R,2.5,N,A,2F
2020-08-12 14:00:09.362372,258.2,R,1.6,N,A,29
2020-08-12 14:00:12.820914,256.5,R,2.1,N,A,24
2020-08-12 14:00:16.362000,258.0,R,1.3,N,A,2E
2020-08-12 14:00:19.362799,261.3,R,1.9,N,A,2D
2020-08-12 14:00:22.816369,266.2,R,2.0,N,A,21
2020-08-12 14:00:25.822568,256.6,R,2.3,N,A,25
2020-08-12 14:00:29.363524,261.5,R,2.2,N,A,23
2020-08-12 14:00:32.822456,259.1,R,2.3,N,A,2D
2020-08-12 14:00:36.363564,262.5,R,2.9,N,A,2B
2020-08-12 14:00:39.822344,264.3,R,3.1,N,A,22
2020-08-12 14:00:43.363804,266.6,R,2.5,N,A,20
2020-08-12 14:00:46.364641,260.8,R,2.2,N,A,2F
2020-08-12 14:00:49.823694,280.9,R,2.4,N,A,26
2020-08-12 14:00:53.364759,278.7,R,2.2,N,A,29
2020-08-12 14:00:56.823458,279.6,R,2.3,N,A,28
2020-08-12 14:00:59.824286,261.9,R,2.1,N,A,2C
2020-08-12 14:01:02.825104,260.7,R,1.7,N,A,26
2020-08-12 14:01:06.364771,265.0,R,1.9,N,A,2A
2020-08-12 14:01:09.365613,265.4,R,2.3,N,A,27
2020-08-12 14:01:12.825275,271.3,R,2.4,N,A,22
2020-08-12 14:01:16.365495,282.9,R,2.8,N,A,28
2020-08-12 14:01:19.366308,281.2,R,2.6,N,A,2E
2020-08-12 14:01:22.824994,279.0,R,2.5,N,A,28
2020-08-12 14:01:25.826211,265.9,R,2.8,N,A,21
2020-08-12 14:01:29.367187,276.7,R,2.0,N,A,25
2020-08-12 14:01:32.826196,271.3,R,2.1,N,A,27
2020-08-12 14:01:35.827037,262.3,R,2.3,N,A,27
2020-08-12 14:01:39.367209,265.2,R,2.9,N,A,2B
2020-08-12 14:01:42.827404,266.8,R,2.8,N,A,23
2020-08-12 14:01:46.363347,254.8,R,1.7,N,A,2E
2020-08-12 14:01:49.368286,264.1,R,2.1,N,A,21
2020-08-12 14:01:52.824216,284.2,R,1.8,N,A,26
2020-08-12 14:01:56.364074,287.4,R,2.2,N,A,2A
2020-08-12 14:01:59.823760,286.9,R,2.6,N,A,22
2020-08-12 14:02:03.362821,266.0,R,2.9,N,A,2A
2020-08-12 14:02:06.368779,252.2,R,2.2,N,A,24
2020-08-12 14:02:09.824711,264.3,R,2.4,N,A,26
2020-08-12 14:02:13.365927,280.1,R,3.0,N,A,2B
2020-08-12 14:02:16.369464,281.5,R,2.7,N,A,28
2020-08-12 14:02:19.829544,283.6,R,2.7,N,A,29
2020-08-12 14:02:23.369755,279.8,R,2.4,N,A,21
2020-08-12 14:02:26.370829,260.1,R,2.0,N,A,24
2020-08-12 14:02:29.829384,271.3,R,2.2,N,A,24
2020-08-12 14:02:32.830701,279.7,R,2.5,N,A,2F
2020-08-12 14:02:36.370785,271.3,R,1.8,N,A,2D
2020-08-12 14:02:39.371582,257.3,R,1.9,N,A,28
2020-08-12 14:02:42.830644,262.7,R,2.3,N,A,23
2020-08-12 14:02:45.831459,264.5,R,2.3,N,A,27
2020-08-12 14:02:49.371295,276.0,R,2.6,N,A,24
2020-08-12 14:02:52.372352,286.2,R,2.8,N,A,27
2020-08-12 14:02:55.831917,271.3,R,2.8,N,A,2E
2020-08-12 14:02:59.373014,271.3,R,3.0,N,A,27
2020-08-12 14:03:02.832694,271.3,R,3.1,N,A,26
2020-08-12 14:03:06.372773,286.9,R,3.5,N,A,20
2020-08-12 14:03:09.373588,288.5,R,2.9,N,A,2F
2020-08-12 14:03:12.833290,280.0,R,2.1,N,A,2A
2020-08-12 14:03:16.373587,278.2,R,2.3,N,A,2D
2020-08-12 14:03:19.833294,265.2,R,2.0,N,A,22
2020-08-12 14:03:23.374256,261.5,R,1.9,N,A,2B
2020-08-12 14:03:26.834005,264.1,R,2.0,N,A,20
2020-08-12 14:03:30.374033,263.8,R,2.1,N,A,2F
2020-08-12 14:03:33.374856,271.3,R,2.0,N,A,26
2020-08-12 14:03:36.375650,271.3,R,2.4,N,A,22
2020-08-12 14:03:39.834061,279.8,R,2.6,N,A,23
2020-08-12 14:03:42.834900,271.3,R,2.5,N,A,23
2020-08-12 14:03:46.374994,259.2,R,1.8,N,A,26
2020-08-12 14:03:49.376032,271.3,R,2.5,N,A,23
2020-08-12 14:03:52.835856,276.0,R,2.5,N,A,27
2020-08-12 14:03:56.375674,279.9,R,2.4,N,A,20
2020-08-12 14:03:59.376510,277.5,R,2.5,N,A,23
2020-08-12 14:04:02.836189,271.3,R,2.1,N,A,27
2020-08-12 14:04:06.377266,271.3,R,2.0,N,A,26
2020-08-12 14:04:09.836201,263.6,R,2.4,N,A,24
2020-08-12 14:04:13.377539,262.2,R,1.7,N,A,21
2020-08-12 14:04:16.835980,239.1,R,1.9,N,A,22
2020-08-12 14:04:19.837149,259.9,R,2.2,N,A,24
2020-08-12 14:04:23.378128,256.0,R,2.0,N,A,20
2020-08-12 14:04:26.838355,263.0,R,1.8,N,A,2D
2020-08-12 14:04:30.379151,271.3,R,1.9,N,A,2C
2020-08-12 14:04:33.837577,279.1,R,1.8,N,A,27
2020-08-12 14:04:37.378765,249.8,R,2.0,N,A,26
2020-08-12 14:04:40.379612,263.9,R,2.1,N,A,2E
2020-08-12 14:04:43.839275,264.5,R,2.1,N,A,25
2020-08-12 14:04:47.378997,253.4,R,2.5,N,A,24
2020-08-12 14:04:50.380056,264.6,R,2.2,N,A,25
2020-08-12 14:04:53.838852,257.4,R,2.3,N,A,26
2020-08-12 14:04:56.839681,259.6,R,2.9,N,A,20
2020-08-12 14:05:00.381014,254.9,R,2.5,N,A,2E
2020-08-12 14:05:03.839460,257.1,R,2.2,N,A,22
2020-08-12 14:05:06.840254,262.5,R,2.8,N,A,2A
2020-08-12 14:05:10.376222,264.3,R,2.3,N,A,21
2020-08-12 14:05:13.380786,277.5,R,2.4,N,A,22
2020-08-12 14:05:16.832089,271.3,R,1.9,N,A,2C
2020-08-12 14:05:20.373280,257.3,R,1.9,N,A,28
2020-08-12 14:05:23.833114,262.2,R,1.9,N,A,2F
2020-08-12 14:05:27.374083,257.7,R,2.3,N,A,25
2020-08-12 14:05:30.832628,259.8,R,2.2,N,A,25
2020-08-12 14:05:33.833454,263.0,R,1.9,N,A,2C
2020-08-12 14:05:37.374418,283.5,R,1.9,N,A,27
2020-08-12 14:05:40.834354,282.0,R,2.1,N,A,28
2020-08-12 14:05:44.374559,282.5,R,1.9,N,A,26
2020-08-12 14:05:47.834619,283.7,R,1.8,N,A,24
2020-08-12 14:05:51.375560,288.6,R,2.0,N,A,25
2020-08-12 14:05:54.835262,293.7,R,1.7,N,A,2A
2020-08-12 14:05:58.375459,292.4,R,1.7,N,A,28
2020-08-12 14:06:01.376279,279.9,R,2.0,N,A,24
2020-08-12 14:06:04.836083,280.7,R,2.3,N,A,2F
2020-08-12 14:06:08.377045,282.9,R,2.7,N,A,27
2020-08-12 14:06:11.835479,279.6,R,2.3,N,A,28
2020-08-12 14:06:14.836302,264.1,R,1.7,N,A,24
2020-08-12 14:06:18.376742,276.8,R,2.1,N,A,2B
2020-08-12 14:06:21.377556,271.3,R,2.0,N,A,26
2020-08-12 14:06:24.836381,271.3,R,2.0,N,A,26
2020-08-12 14:06:27.838131,266.0,R,2.1,N,A,22
2020-08-12 14:06:31.377524,263.6,R,2.5,N,A,25
2020-08-12 14:06:34.378465,262.4,R,2.3,N,A,20
2020-08-12 14:06:37.836914,263.9,R,2.3,N,A,2C
2020-08-12 14:06:40.837716,267.2,R,2.2,N,A,22
2020-08-12 14:06:44.379039,266.8,R,2.4,N,A,2F
2020-08-12 14:06:47.838733,250.1,R,2.0,N,A,27
2020-08-12 14:06:51.378679,263.6,R,1.9,N,A,2A
2020-08-12 14:06:54.379491,262.9,R,2.3,N,A,2D
2020-08-12 14:06:57.839452,258.0,R,1.9,N,A,24
2020-08-12 14:07:01.379156,282.0,R,1.8,N,A,22
2020-08-12 14:07:04.379983,280.3,R,1.9,N,A,22
2020-08-12 14:07:07.839915,271.3,R,2.3,N,A,25
2020-08-12 14:07:11.379987,264.2,R,2.2,N,A,21
2020-08-12 14:07:14.380798,265.6,R,2.2,N,A,24
2020-08-12 14:07:17.839741,279.1,R,2.6,N,A,2A
2020-08-12 14:07:21.381047,276.8,R,1.9,N,A,20
2020-08-12 14:07:24.841123,262.8,R,1.7,N,A,2B
2020-08-12 14:07:28.381203,271.3,R,2.2,N,A,24
2020-08-12 14:07:31.382283,266.2,R,1.6,N,A,24
2020-08-12 14:07:34.840692,263.0,R,1.9,N,A,2C
2020-08-12 14:07:37.841523,261.1,R,1.7,N,A,21
2020-08-12 14:07:41.382475,264.3,R,2.3,N,A,21
2020-08-12 14:07:44.391047,241.9,R,1.8,N,A,24
2020-08-12 14:07:47.850966,241.5,R,2.5,N,A,26
2020-08-12 14:07:51.391051,254.1,R,1.9,N,A,29
2020-08-12 14:07:54.392001,256.1,R,2.4,N,A,25
2020-08-12 14:07:57.850688,247.3,R,2.3,N,A,20
2020-08-12 14:08:00.851866,249.0,R,2.0,N,A,2E
2020-08-12 14:08:04.391695,260.3,R,1.9,N,A,2C
2020-08-12 14:08:07.851881,258.5,R,2.3,N,A,28
2020-08-12 14:08:11.392851,258.7,R,2.3,N,A,2A
2020-08-12 14:08:14.851898,267.2,R,2.6,N,A,26
2020-08-12 14:08:17.852721,283.5,R,2.8,N,A,25
2020-08-12 14:08:21.393803,259.1,R,2.6,N,A,28
2020-08-12 14:08:24.848759,259.9,R,2.6,N,A,20
2020-08-12 14:08:28.389717,261.5,R,2.1,N,A,20
2020-08-12 14:08:31.390527,257.8,R,2.6,N,A,2F
2020-08-12 14:08:34.848950,283.2,R,2.5,N,A,2F
2020-08-12 14:08:38.390786,281.5,R,2.1,N,A,2E
2020-08-12 14:08:41.399084,280.3,R,2.1,N,A,29
2020-08-12 14:08:44.845652,265.5,R,2.2,N,A,27
2020-08-12 14:08:47.850721,253.5,R,2.2,N,A,22
2020-08-12 14:08:51.391678,262.2,R,1.8,N,A,2E
2020-08-12 14:08:54.850614,257.2,R,2.4,N,A,27
2020-08-12 14:08:57.851427,271.3,R,1.6,N,A,23
2020-08-12 14:09:01.391259,271.3,R,1.7,N,A,22
2020-08-12 14:09:04.847588,271.3,R,2.0,N,A,26
2020-08-12 14:09:08.388764,276.7,R,2.3,N,A,26
2020-08-12 14:09:11.392363,278.1,R,2.4,N,A,29
2020-08-12 14:09:14.847411,265.7,R,2.9,N,A,2E
2020-08-12 14:09:17.855712,246.2,R,2.2,N,A,21
2020-08-12 14:09:21.393314,264.2,R,2.3,N,A,20
2020-08-12 14:09:24.402101,271.3,R,2.1,N,A,27
2020-08-12 14:09:27.849282,271.3,R,2.2,N,A,24
2020-08-12 14:09:30.850105,271.3,R,3.0,N,A,27
2020-08-12 14:09:34.394300,277.3,R,3.2,N,A,23
2020-08-12 14:09:37.851891,283.3,R,3.1,N,A,2B
2020-08-12 14:09:40.854444,283.6,R,3.4,N,A,2B
2020-08-12 14:09:44.397016,280.1,R,3.2,N,A,29
2020-08-12 14:09:47.403208,285.3,R,2.5,N,A,28
2020-08-12 14:09:50.859145,271.3,R,2.1,N,A,27
2020-08-12 14:09:54.404002,271.3,R,2.8,N,A,2E
2020-08-12 14:09:57.853932,281.2,R,1.5,N,A,2E
2020-08-12 14:10:01.394390,263.8,R,3.1,N,A,2E
2020-08-12 14:10:04.399576,271.3,R,2.1,N,A,27
2020-08-12 14:10:07.402880,264.3,R,2.3,N,A,21
2020-08-12 14:10:10.859468,261.9,R,1.9,N,A,27
2020-08-12 14:10:13.860620,263.6,R,2.0,N,A,20
2020-08-12 14:10:17.401594,271.3,R,1.9,N,A,2C
2020-08-12 14:10:20.860651,267.9,R,3.1,N,A,2B
2020-08-12 14:10:24.401603,271.3,R,3.3,N,A,24
2020-08-12 14:10:27.861292,281.2,R,3.4,N,A,2D
2020-08-12 14:10:31.402017,262.5,R,2.1,N,A,23
2020-08-12 14:10:34.860809,271.3,R,2.0,N,A,26
2020-08-12 14:10:37.861620,277.9,R,2.6,N,A,2C
2020-08-12 14:10:41.402593,263.3,R,2.7,N,A,22
2020-08-12 14:10:44.861016,280.9,R,2.5,N,A,27
2020-08-12 14:10:47.862475,271.3,R,2.6,N,A,20
2020-08-12 14:10:51.403444,284.9,R,2.8,N,A,2E
2020-08-12 14:10:54.862364,271.3,R,1.9,N,A,2C
2020-08-12 14:10:57.863182,264.3,R,1.9,N,A,28
2020-08-12 14:11:01.403270,251.2,R,2.7,N,A,22
2020-08-12 14:11:04.862973,265.6,R,2.5,N,A,23
2020-08-12 14:11:07.863901,279.3,R,2.3,N,A,2D
2020-08-12 14:11:11.398626,271.3,R,2.0,N,A,26
2020-08-12 14:11:14.405024,276.3,R,2.4,N,A,25
2020-08-12 14:11:17.863592,271.3,R,2.6,N,A,20
2020-08-12 14:11:21.400039,277.3,R,1.8,N,A,2B
2020-08-12 14:11:24.404838,271.3,R,2.0,N,A,26
2020-08-12 14:11:27.406039,283.0,R,2.6,N,A,2E
2020-08-12 14:11:30.864989,271.3,R,2.1,N,A,27
2020-08-12 14:11:34.405317,271.3,R,2.3,N,A,25
2020-08-12 14:11:37.406248,271.3,R,2.3,N,A,25
2020-08-12 14:11:40.860178,271.3,R,1.9,N,A,2C
2020-08-12 14:11:43.866000,262.3,R,2.6,N,A,22
2020-08-12 14:11:47.407204,263.0,R,2.8,N,A,2E
2020-08-12 14:11:50.865665,238.1,R,2.0,N,A,29
2020-08-12 14:11:53.866971,258.1,R,2.5,N,A,2A
2020-08-12 14:11:57.406669,271.3,R,2.1,N,A,27
2020-08-12 14:12:00.407979,263.2,R,2.2,N,A,26
2020-08-12 14:12:03.867671,256.7,R,3.2,N,A,24
2020-08-12 14:12:07.402377,275.6,R,2.4,N,A,23
2020-08-12 14:12:10.408178,271.3,R,2.1,N,A,27
2020-08-12 14:12:13.867123,278.8,R,2.6,N,A,22
2020-08-12 14:12:16.867919,261.6,R,1.9,N,A,28
2020-08-12 14:12:19.868732,254.3,R,1.6,N,A,24
2020-08-12 14:12:23.408463,261.1,R,2.2,N,A,27
2020-08-12 14:12:26.409503,253.5,R,2.6,N,A,26
2020-08-12 14:12:29.869217,263.3,R,2.2,N,A,27
2020-08-12 14:12:33.410175,265.3,R,1.7,N,A,27
2020-08-12 14:12:36.868609,262.1,R,1.7,N,A,22
2020-08-12 14:12:39.869650,263.6,R,1.5,N,A,26
2020-08-12 14:12:43.411015,280.5,R,2.0,N,A,2E
2020-08-12 14:12:46.869567,265.1,R,2.2,N,A,23
2020-08-12 14:12:49.870352,257.2,R,1.8,N,A,28
2020-08-12 14:12:53.411589,264.9,R,2.2,N,A,2A
2020-08-12 14:12:56.870032,280.4,R,2.0,N,A,2F
2020-08-12 14:12:59.870836,263.6,R,2.0,N,A,20
2020-08-12 14:13:03.412043,278.1,R,2.5,N,A,28
2020-08-12 14:13:06.870957,271.3,R,2.0,N,A,26
2020-08-12 14:13:09.872152,265.0,R,1.7,N,A,24
2020-08-12 14:13:13.412366,271.3,R,2.0,N,A,26
2020-08-12 14:13:16.872415,277.9,R,2.5,N,A,2F
2020-08-12 14:13:20.412142,281.2,R,2.5,N,A,2D
2020-08-12 14:13:23.413337,285.8,R,2.7,N,A,21
2020-08-12 14:13:26.872151,278.6,R,2.7,N,A,2D
2020-08-12 14:13:29.873086,277.5,R,2.0,N,A,26
2020-08-12 14:13:33.413299,264.6,R,2.1,N,A,26
2020-08-12 14:13:36.873458,248.2,R,2.6,N,A,2B
2020-08-12 14:13:40.413790,254.9,R,2.5,N,A,2E
2020-08-12 14:13:43.873753,264.1,R,2.2,N,A,22
2020-08-12 14:13:47.414710,260.9,R,2.3,N,A,2F
2020-08-12 14:13:50.874392,254.9,R,2.0,N,A,2B
2020-08-12 14:13:54.414594,280.2,R,2.0,N,A,29
2020-08-12 14:13:57.416661,283.7,R,1.8,N,A,24
2020-08-12 14:14:00.875090,287.3,R,2.5,N,A,2A
2020-08-12 14:14:04.415687,276.3,R,2.5,N,A,24
2020-08-12 14:14:07.874635,267.9,R,2.9,N,A,22
2020-08-12 14:14:10.875807,271.3,R,2.5,N,A,23
2020-08-12 14:14:14.416759,266.7,R,2.4,N,A,20
2020-08-12 14:14:17.875183,271.3,R,2.2,N,A,24
2020-08-12 14:14:21.408038,279.0,R,2.5,N,A,28
2020-08-12 14:14:24.867720,279.0,R,2.7,N,A,2A
2020-08-12 14:14:27.868674,279.2,R,2.2,N,A,2D
2020-08-12 14:14:31.409878,271.3,R,2.2,N,A,24
2020-08-12 14:14:34.868662,263.3,R,2.0,N,A,25
2020-08-12 14:14:38.410014,264.9,R,2.1,N,A,29
2020-08-12 14:14:41.869717,261.9,R,2.0,N,A,2D
2020-08-12 14:14:45.409797,264.2,R,2.2,N,A,21
2020-08-12 14:14:48.410604,263.2,R,2.2,N,A,26
2020-08-12 14:14:51.870268,267.7,R,2.3,N,A,26
2020-08-12 14:14:55.411229,279.1,R,2.4,N,A,28
2020-08-12 14:14:58.870928,283.3,R,2.7,N,A,2C
2020-08-12 14:15:02.411138,278.8,R,2.7,N,A,23
2020-08-12 14:15:05.871192,279.5,R,2.9,N,A,21
2020-08-12 14:15:09.411301,271.3,R,2.7,N,A,21
