dateTime,courseOGTrue,relativeToTN,courseOGMagnetic,relativeToMN,speedOverGroundKnots,SOGKUnits,speedOverGroundKMPH,SOGKMPHUnits,mode,checkSum
2020-08-12 14:32:25.850637,289.7,T,286.3,M,0.0,N,0.0,K,A,28
2020-08-12 14:32:29.850842,289.7,T,286.3,M,0.0,N,0.0,K,A,28
2020-08-12 14:32:33.850683,289.7,T,286.3,M,0.0,N,0.0,K,A,28
2020-08-12 14:32:37.850523,289.7,T,286.3,M,0.0,N,0.0,K,A,28
2020-08-12 14:32:40.851456,289.7,T,286.3,M,0.0,N,0.0,K,A,28
2020-08-12 14:32:44.851926,289.7,T,286.3,M,0.0,N,0.0,K,A,28
2020-08-12 14:32:48.852406,289.7,T,286.3,M,0.0,N,0.0,K,A,28
2020-08-12 14:32:52.847218,0.7,T,357.3,M,0.0,N,0.0,K,A,26
2020-08-12 14:32:55.848393,0.7,T,357.3,M,0.0,N,0.0,K,A,26
2020-08-12 14:32:59.844639,5.8,T,2.4,M,0.0,N,0.0,K,A,28
2020-08-12 14:33:03.844608,5.8,T,2.4,M,0.0,N,0.0,K,A,28
2020-08-12 14:33:07.844407,5.8,T,2.4,M,0.0,N,0.0,K,A,28
2020-08-12 14:33:11.845497,5.8,T,2.4,M,0.0,N,0.0,K,A,28
2020-08-12 14:33:14.853939,359.2,T,355.8,M,0.0,N,0.0,K,A,25
2020-08-12 14:33:18.853766,359.2,T,355.8,M,0.0,N,0.0,K,A,25
2020-08-12 14:33:22.854719,359.2,T,355.8,M,0.0,N,0.0,K,A,25
2020-08-12 14:33:26.854434,359.2,T,355.8,M,0.0,N,0.0,K,A,25
2020-08-12 14:33:30.854897,359.2,T,355.8,M,0.0,N,0.0,K,A,25
2020-08-12 14:33:34.854736,359.2,T,355.8,M,0.0,N,0.0,K,A,25
2020-08-12 14:33:37.856174,359.2,T,355.8,M,0.0,N,0.0,K,A,25
2020-08-12 14:33:41.855048,359.2,T,355.8,M,0.0,N,0.0,K,A,25
2020-08-12 14:33:45.854854,359.2,T,355.8,M,0.0,N,0.0,K,A,25
2020-08-12 14:33:48.856273,359.2,T,355.8,M,0.0,N,0.0,K,A,25
2020-08-12 14:33:52.856090,359.2,T,355.8,M,0.0,N,0.0,K,A,25
2020-08-12 14:33:56.856422,359.2,T,355.8,M,0.0,N,0.0,K,A,25
2020-08-12 14:34:00.856277,359.2,T,355.8,M,0.0,N,0.0,K,A,25
2020-08-12 14:34:04.857361,355.1,T,351.7,M,0.9,N,1.6,K,A,2F
2020-08-12 14:34:08.857198,353.7,T,350.3,M,0.0,N,0.0,K,A,24
2020-08-12 14:34:12.857655,356.8,T,353.4,M,0.0,N,0.0,K,A,2A
2020-08-12 14:34:16.857488,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:34:20.857323,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:34:24.857537,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:34:27.858836,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:34:31.859187,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:34:35.859016,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:34:39.858856,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:34:43.859918,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:34:47.859769,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:34:51.860236,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:34:55.860066,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:34:59.859906,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:35:03.860974,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:35:07.860803,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:35:11.860647,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:35:14.861970,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:35:18.860913,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:35:22.861257,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:35:25.862544,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:35:29.861899,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:35:33.861845,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:35:36.863176,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:35:40.863136,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:35:44.863723,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:35:48.863532,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:35:51.864350,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:35:55.864208,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:35:59.864025,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:36:03.863868,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:36:07.864952,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:36:11.864790,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:36:15.865864,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:36:19.865710,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:36:23.866800,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:36:27.865372,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:36:31.866458,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:36:35.866290,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:36:39.867389,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:36:43.867196,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:36:47.867398,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:36:51.868131,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:36:55.867209,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:36:58.868037,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:37:02.867899,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:37:05.868982,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:37:09.868766,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:37:13.868590,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:37:17.869660,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:37:21.869497,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:37:25.869329,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:37:29.870440,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:37:33.870249,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:37:36.871080,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:37:40.865924,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:37:43.871721,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:37:47.871924,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:37:51.872132,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:37:55.872214,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:37:59.872691,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:38:03.866941,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:38:06.872705,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:38:10.867789,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:38:13.873612,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:38:17.873928,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:38:21.873131,356.0,T,352.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:38:25.874475,170.5,T,167.1,M,0.8,N,1.4,K,A,2C
2020-08-12 14:38:29.873436,169.0,T,165.6,M,0.9,N,1.6,K,A,27
2020-08-12 14:38:32.874629,168.8,T,165.4,M,0.9,N,1.6,K,A,2C
2020-08-12 14:38:36.874627,171.4,T,168.0,M,0.0,N,0.0,K,A,2F
2020-08-12 14:38:40.875660,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:38:44.875877,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:38:48.876081,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:38:52.874913,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:38:56.876262,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:39:00.876084,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:39:04.875919,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:39:07.876863,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:39:11.876692,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:39:14.877537,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:39:18.871448,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:39:21.877287,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:39:25.878350,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:39:29.871952,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:39:32.872766,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:39:35.878573,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:39:39.878397,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:39:43.878249,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:39:47.879315,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:39:51.879161,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:39:55.880249,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:39:59.880084,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:40:03.879901,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:40:07.880975,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:40:11.880828,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:40:15.880637,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:40:18.881473,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:40:22.881311,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:40:25.882130,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:40:29.881932,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:40:33.881775,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:40:36.882598,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:40:40.882440,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:40:44.883555,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:40:48.883347,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:40:52.883180,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:40:56.884246,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:41:00.884097,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:41:04.883928,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:41:07.884875,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:41:11.884718,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:41:15.884546,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:41:19.885623,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:41:23.885453,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:41:27.885287,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:41:31.886372,168.6,T,165.2,M,0.0,N,0.0,K,A,2A
2020-08-12 14:41:35.886229,155.4,T,152.0,M,1.1,N,2.0,K,A,22
2020-08-12 14:41:39.886041,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:41:43.887121,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:41:47.886956,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:41:51.886782,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:41:55.887874,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:41:59.887701,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:42:03.887534,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:42:06.889618,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:42:10.888172,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:42:14.887997,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:42:17.888836,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:42:21.889921,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:42:25.889749,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:42:29.889577,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:42:32.890401,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:42:36.890211,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:42:40.890063,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:42:44.891148,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:42:48.890979,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:42:52.890808,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:42:56.891885,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:43:00.891729,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:43:04.891570,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:43:08.892651,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:43:12.892486,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:43:16.893335,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:43:20.893402,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:43:24.893479,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:43:28.893320,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:43:32.894399,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:43:36.894235,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:43:40.894067,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:43:44.895195,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:43:48.894989,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:43:52.894809,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:43:56.894657,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:44:00.895737,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:44:04.895585,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:44:08.896666,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:44:12.896477,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:44:16.896323,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:44:20.897401,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:44:24.897234,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:44:28.897090,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:44:32.898201,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:44:36.897972,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:44:40.897821,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:44:44.898896,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:44:48.898736,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:44:52.898569,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:44:56.899645,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:45:00.899491,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:45:04.899313,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:45:08.900396,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:45:12.900242,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:45:16.900091,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:45:20.901168,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:45:24.900971,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:45:28.900821,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:45:32.901895,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:45:36.901742,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:45:40.902813,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:45:44.902660,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:45:48.902519,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:45:52.903578,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:45:56.903395,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:46:00.903234,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:46:04.903090,161.3,T,157.9,M,0.0,N,0.0,K,A,2C
2020-08-12 14:46:08.904152,349.9,T,346.5,M,0.0,N,0.0,K,A,20
2020-08-12 14:46:12.903974,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:46:16.905078,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:46:20.904912,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:46:24.904743,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:46:28.905816,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:46:32.905677,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:46:36.905496,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:46:40.906582,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:46:44.906410,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:46:48.906245,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:46:52.906076,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:46:56.907168,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:47:00.906997,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:47:04.906823,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:47:08.907910,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:47:12.907746,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:47:16.907589,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:47:20.911158,349.3,T,345.9,M,0.0,N,0.0,K,A,25
2020-08-12 14:47:24.905101,28.0,T,24.6,M,0.9,N,1.6,K,A,27
2020-08-12 14:47:28.905203,2.1,T,358.7,M,1.1,N,2.0,K,A,2B
2020-08-12 14:47:31.908523,335.9,T,332.5,M,2.4,N,4.4,K,A,2E
2020-08-12 14:47:34.909836,337.6,T,334.2,M,1.9,N,3.5,K,A,2A
2020-08-12 14:47:38.909674,352.6,T,349.2,M,1.0,N,1.8,K,A,25
2020-08-12 14:47:42.901999,4.0,T,0.6,M,0.0,N,0.0,K,A,21
2020-08-12 14:47:46.910825,356.9,T,353.5,M,0.9,N,1.6,K,A,24
2020-08-12 14:47:50.910656,356.0,T,352.6,M,1.7,N,3.1,K,A,25
2020-08-12 14:47:54.904247,11.4,T,8.0,M,0.0,N,0.0,K,A,1F
2020-08-12 14:47:58.904076,11.4,T,8.0,M,0.0,N,0.0,K,A,1F
2020-08-12 14:48:01.911153,136.0,T,132.6,M,1.0,N,1.8,K,A,29
2020-08-12 14:48:05.910979,154.6,T,151.2,M,1.8,N,3.3,K,A,2B
2020-08-12 14:48:08.911803,155.8,T,152.4,M,2.3,N,4.2,K,A,2F
2020-08-12 14:48:12.911635,166.8,T,163.4,M,3.5,N,6.4,K,A,2E
2020-08-12 14:48:16.912684,165.7,T,162.3,M,2.9,N,5.3,K,A,2D
2020-08-12 14:48:20.912530,157.9,T,154.5,M,2.4,N,4.4,K,A,2A
2020-08-12 14:48:24.912382,157.6,T,154.2,M,3.0,N,5.5,K,A,27
2020-08-12 14:48:28.913458,151.9,T,148.5,M,2.8,N,5.1,K,A,29
2020-08-12 14:48:32.913305,134.3,T,130.9,M,1.6,N,2.9,K,A,21
2020-08-12 14:48:36.913127,115.8,T,112.4,M,0.0,N,0.0,K,A,28
2020-08-12 14:48:39.913945,115.8,T,112.4,M,0.0,N,0.0,K,A,28
2020-08-12 14:48:43.913771,115.8,T,112.4,M,0.0,N,0.0,K,A,28
2020-08-12 14:48:47.913617,328.3,T,324.9,M,2.1,N,3.8,K,A,2D
2020-08-12 14:48:51.914690,323.3,T,319.9,M,2.8,N,5.1,K,A,2E
2020-08-12 14:48:55.914554,315.4,T,312.0,M,2.1,N,3.8,K,A,28
2020-08-12 14:48:59.914356,323.2,T,319.8,M,1.3,N,2.4,K,A,24
2020-08-12 14:49:03.915443,330.4,T,327.0,M,1.7,N,3.1,K,A,25
2020-08-12 14:49:07.915263,335.8,T,332.4,M,0.0,N,0.0,K,A,28
2020-08-12 14:49:11.916366,197.9,T,194.5,M,1.1,N,2.0,K,A,2E
2020-08-12 14:49:15.916175,201.8,T,198.4,M,0.9,N,1.6,K,A,22
2020-08-12 14:49:19.916031,204.5,T,201.1,M,0.0,N,0.0,K,A,22
2020-08-12 14:49:22.916859,204.5,T,201.1,M,0.0,N,0.0,K,A,22
2020-08-12 14:49:26.916666,204.5,T,201.1,M,0.0,N,0.0,K,A,22
2020-08-12 14:49:30.916511,204.5,T,201.1,M,0.0,N,0.0,K,A,22
2020-08-12 14:49:34.917582,204.5,T,201.1,M,0.0,N,0.0,K,A,22
2020-08-12 14:49:38.917425,344.4,T,341.0,M,0.0,N,0.0,K,A,22
2020-08-12 14:49:42.918517,347.3,T,343.9,M,0.0,N,0.0,K,A,2D
2020-08-12 14:49:46.912078,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:49:49.917918,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:49:53.912725,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:49:56.918545,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:50:00.919645,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:50:04.914477,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:50:07.919051,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:50:11.913862,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:50:14.919694,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:50:18.919528,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:50:22.920599,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:50:26.915429,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:50:29.920015,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:50:33.921107,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:50:37.920929,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:50:41.915743,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:50:44.921560,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:50:48.921407,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:50:52.922496,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:50:56.922332,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:51:00.922169,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:51:04.923249,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:51:08.923081,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:51:12.922919,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:51:16.924008,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:51:20.923844,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:51:24.923656,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:51:28.919737,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:51:31.924315,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:51:35.924142,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:51:39.925241,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:51:43.926320,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:51:47.926157,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:51:51.925993,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:51:55.925815,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:51:59.925648,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:52:03.926744,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:52:07.926576,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:52:11.927677,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:52:15.927480,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:52:18.928311,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:52:22.928144,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:52:26.927982,343.6,T,340.2,M,0.0,N,0.0,K,A,24
2020-08-12 14:52:30.929064,343.6,T,340.2,M,0.0,N,0.0,K,A,24
