dateTime,temperature,relativeWindChillTemperature,TUnits,RWCTID,RWCTUnits,theoreticalWindChillTemperature,TUnits2,TWCTID,TWCTUnits,heatIndex,HIUnits,HIID,pressureUnits,barrometricPressureBars,BPBUnits,BPBID,checkSum
2020-08-12 09:43:05.272613,C,,C,WCHR,C,,C,WCHT,C,32.8,C,HINX,P,0.9854,B,STNP,5C
2020-08-12 09:43:15.272800,C,,C,WCHR,C,,C,WCHT,C,32.8,C,HINX,P,0.9855,B,STNP,5D
2020-08-12 09:43:22.273449,C,,C,WCHR,C,,C,WCHT,C,32.7,C,HINX,P,0.9854,B,STNP,53
2020-08-12 09:43:29.274075,C,,C,WCHR,C,,C,WCHT,C,32.7,C,HINX,P,0.9853,B,STNP,54
2020-08-12 09:43:36.274735,C,,C,WCHR,C,,C,WCHT,C,32.7,C,HINX,P,0.9854,B,STNP,53
2020-08-12 09:43:43.274112,C,,C,WCHR,C,,C,WCHT,C,32.8,C,HINX,P,0.9855,B,STNP,5D
2020-08-12 09:43:53.275558,C,,C,WCHR,C,,C,WCHT,C,32.8,C,HINX,P,0.9854,B,STNP,5C
2020-08-12 09:44:06.275324,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9856,B,STNP,50
2020-08-12 09:44:16.276774,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:44:23.277411,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:44:30.278076,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:44:40.278255,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:44:53.279243,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:45:00.279900,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:45:10.280108,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9854,B,STNP,52
2020-08-12 09:45:17.280767,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9854,B,STNP,52
2020-08-12 09:45:30.281745,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:45:43.281509,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9854,B,STNP,52
2020-08-12 09:45:53.282938,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9854,B,STNP,52
2020-08-12 09:46:00.283621,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:46:07.284252,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:46:17.284422,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:46:24.285104,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:46:31.285728,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:46:41.285936,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9854,B,STNP,52
2020-08-12 09:46:48.286576,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:46:55.287213,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:47:05.287444,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9854,B,STNP,52
2020-08-12 09:47:12.288096,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:47:19.288683,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:47:32.288461,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:47:42.284919,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9854,B,STNP,52
2020-08-12 09:47:49.284309,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:47:52.290111,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:47:59.285774,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:48:02.291611,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:48:09.285952,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:48:16.286610,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:48:19.292407,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9854,B,STNP,52
2020-08-12 09:48:26.293083,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:48:33.287462,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:48:46.288484,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9854,B,STNP,52
2020-08-12 09:48:49.294302,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:48:56.294929,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9856,B,STNP,50
2020-08-12 09:49:03.289366,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:49:06.295142,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9856,B,STNP,50
2020-08-12 09:49:13.290788,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 09:49:20.290163,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:49:33.297450,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9856,B,STNP,52
2020-08-12 09:49:46.298456,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9856,B,STNP,52
2020-08-12 09:49:56.298662,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:50:03.299349,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9856,B,STNP,52
2020-08-12 09:50:10.298657,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:50:17.299313,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:50:27.300760,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9856,B,STNP,52
2020-08-12 09:50:34.301379,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9853,B,STNP,57
2020-08-12 09:50:44.301553,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9856,B,STNP,52
2020-08-12 09:50:51.302249,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:50:58.302879,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:51:05.303460,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9856,B,STNP,52
2020-08-12 09:51:15.303679,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:51:22.303053,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:51:29.308689,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:51:36.309341,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:51:46.305777,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:51:53.305192,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:52:03.306627,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9856,B,STNP,52
2020-08-12 09:52:10.307240,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:52:23.308261,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:52:30.308912,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 09:52:40.309074,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9857,B,STNP,53
2020-08-12 09:52:47.303491,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:53:00.309465,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:53:10.310925,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:53:17.311575,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 09:53:24.312187,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:53:34.312404,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9856,B,STNP,52
2020-08-12 09:53:41.313043,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:53:54.314042,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:54:01.314728,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9856,B,STNP,52
2020-08-12 09:54:11.314890,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:54:18.314262,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:54:25.314941,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9856,B,STNP,52
2020-08-12 09:54:35.316367,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:54:42.316995,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9856,B,STNP,52
2020-08-12 09:54:49.316407,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 09:54:59.317853,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9856,B,STNP,52
2020-08-12 09:55:06.318501,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 09:55:13.317894,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:55:23.315597,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 09:55:26.318883,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:55:36.320324,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:55:39.323649,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:55:46.320552,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 09:55:53.321184,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 09:56:00.321824,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 09:56:07.322459,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9856,B,STNP,52
2020-08-12 09:56:17.322659,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 09:56:24.323309,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 09:56:31.323955,C,,C,WCHR,C,,C,WCHT,C,32.2,C,HINX,P,0.9854,B,STNP,56
2020-08-12 09:56:44.323717,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9854,B,STNP,57
2020-08-12 09:56:54.325180,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9854,B,STNP,57
2020-08-12 09:57:07.326193,C,,C,WCHR,C,,C,WCHT,C,32.2,C,HINX,P,0.9855,B,STNP,57
2020-08-12 09:57:14.326812,C,,C,WCHR,C,,C,WCHT,C,32.2,C,HINX,P,0.9854,B,STNP,56
2020-08-12 09:57:24.327014,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9855,B,STNP,56
2020-08-12 09:57:31.327667,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9855,B,STNP,56
2020-08-12 09:57:38.327060,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9855,B,STNP,56
2020-08-12 09:57:48.328525,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9854,B,STNP,57
2020-08-12 09:57:58.328713,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9855,B,STNP,56
2020-08-12 09:58:08.330201,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9854,B,STNP,57
2020-08-12 09:58:15.330831,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9854,B,STNP,57
2020-08-12 09:58:25.331049,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9854,B,STNP,57
2020-08-12 09:58:32.331706,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9855,B,STNP,56
2020-08-12 09:58:39.332343,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9855,B,STNP,56
2020-08-12 09:58:49.332549,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9854,B,STNP,57
2020-08-12 09:58:56.333211,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9855,B,STNP,56
2020-08-12 09:59:03.332588,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9855,B,STNP,56
2020-08-12 09:59:13.334062,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9853,B,STNP,50
2020-08-12 09:59:20.334720,C,,C,WCHR,C,,C,WCHT,C,32.2,C,HINX,P,0.9854,B,STNP,56
2020-08-12 09:59:30.334907,C,,C,WCHR,C,,C,WCHT,C,32.2,C,HINX,P,0.9854,B,STNP,56
2020-08-12 09:59:37.335561,C,,C,WCHR,C,,C,WCHT,C,32.2,C,HINX,P,0.9854,B,STNP,56
2020-08-12 09:59:44.336205,C,,C,WCHR,C,,C,WCHT,C,32.2,C,HINX,P,0.9855,B,STNP,57
2020-08-12 09:59:51.336838,C,,C,WCHR,C,,C,WCHT,C,32.2,C,HINX,P,0.9854,B,STNP,56
2020-08-12 10:00:01.337061,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 10:00:08.337719,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 10:00:15.332101,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 10:00:22.332738,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 10:00:29.338394,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 10:00:36.334044,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 10:00:39.339860,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 10:00:49.340082,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 10:01:02.334842,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9854,B,STNP,57
2020-08-12 10:01:05.340652,C,,C,WCHR,C,,C,WCHT,C,32.3,C,HINX,P,0.9854,B,STNP,57
2020-08-12 10:01:12.336297,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 10:01:15.342098,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 10:01:22.336506,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 10:01:32.337961,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 10:01:35.342529,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9853,B,STNP,57
2020-08-12 10:01:42.338191,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 10:01:52.343382,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 10:02:02.344858,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 10:02:09.344245,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 10:02:16.344891,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 10:02:26.346342,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 10:02:39.347377,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:02:52.347152,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:03:02.348610,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:03:09.349262,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9854,B,STNP,52
2020-08-12 10:03:19.349494,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9854,B,STNP,52
2020-08-12 10:03:26.350105,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9855,B,STNP,50
2020-08-12 10:03:33.350761,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9855,B,STNP,50
2020-08-12 10:03:43.350993,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9853,B,STNP,57
2020-08-12 10:03:50.351625,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9853,B,STNP,56
2020-08-12 10:03:57.352271,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:04:04.351667,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9855,B,STNP,50
2020-08-12 10:04:17.352721,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9855,B,STNP,50
2020-08-12 10:04:27.354203,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:04:34.354876,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:04:41.354268,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9855,B,STNP,50
2020-08-12 10:04:51.355734,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9855,B,STNP,50
2020-08-12 10:04:58.356428,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9855,B,STNP,50
2020-08-12 10:05:08.356639,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9853,B,STNP,56
2020-08-12 10:05:15.357291,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:05:22.357946,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9853,B,STNP,56
2020-08-12 10:05:29.358600,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:05:36.358023,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:05:46.359484,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9855,B,STNP,50
2020-08-12 10:05:53.358882,C,,C,WCHR,C,,C,WCHT,C,32.7,C,HINX,P,0.9855,B,STNP,52
2020-08-12 10:06:00.359580,C,,C,WCHR,C,,C,WCHT,C,32.7,C,HINX,P,0.9854,B,STNP,53
2020-08-12 10:06:10.359772,C,,C,WCHR,C,,C,WCHT,C,32.7,C,HINX,P,0.9855,B,STNP,52
2020-08-12 10:06:17.360441,C,,C,WCHR,C,,C,WCHT,C,32.7,C,HINX,P,0.9854,B,STNP,53
2020-08-12 10:06:27.361914,C,,C,WCHR,C,,C,WCHT,C,32.7,C,HINX,P,0.9854,B,STNP,53
2020-08-12 10:06:34.362586,C,,C,WCHR,C,,C,WCHT,C,32.7,C,HINX,P,0.9855,B,STNP,52
2020-08-12 10:06:41.361974,C,,C,WCHR,C,,C,WCHT,C,32.7,C,HINX,P,0.9854,B,STNP,53
2020-08-12 10:06:51.363444,C,,C,WCHR,C,,C,WCHT,C,32.7,C,HINX,P,0.9854,B,STNP,53
2020-08-12 10:06:58.364122,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:07:11.365154,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9853,B,STNP,56
2020-08-12 10:07:21.365383,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9855,B,STNP,51
2020-08-12 10:07:28.366035,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 10:07:41.367071,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:07:51.367286,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9854,B,STNP,50
2020-08-12 10:07:58.367942,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:08:05.368596,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9853,B,STNP,56
2020-08-12 10:08:12.368012,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9853,B,STNP,57
2020-08-12 10:08:22.369471,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9855,B,STNP,50
2020-08-12 10:08:29.370131,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:08:42.369924,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:08:55.370977,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:09:05.372437,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9855,B,STNP,50
2020-08-12 10:09:12.373100,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:09:19.373734,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9855,B,STNP,50
2020-08-12 10:09:26.374413,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9855,B,STNP,50
2020-08-12 10:09:36.374630,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:09:43.374044,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9855,B,STNP,50
2020-08-12 10:09:53.375496,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:10:00.376153,C,,C,WCHR,C,,C,WCHT,C,32.4,C,HINX,P,0.9853,B,STNP,57
2020-08-12 10:10:07.376813,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:10:17.377026,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9853,B,STNP,56
2020-08-12 10:10:24.377684,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:10:27.381015,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:10:34.372914,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9855,B,STNP,50
2020-08-12 10:10:37.377458,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:10:47.378938,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9853,B,STNP,56
2020-08-12 10:10:54.379605,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9853,B,STNP,56
2020-08-12 10:11:01.380246,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:11:08.379650,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:11:18.381124,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:11:25.381770,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9855,B,STNP,50
2020-08-12 10:11:35.381986,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:11:42.377628,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 10:11:45.382227,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 10:11:55.383674,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9854,B,STNP,52
2020-08-12 10:12:02.384336,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9854,B,STNP,52
2020-08-12 10:12:09.383744,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9854,B,STNP,52
2020-08-12 10:12:19.385212,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9854,B,STNP,51
2020-08-12 10:12:26.385860,C,,C,WCHR,C,,C,WCHT,C,32.5,C,HINX,P,0.9853,B,STNP,56
2020-08-12 10:12:33.386554,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9854,B,STNP,52
2020-08-12 10:12:43.381731,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9854,B,STNP,52
2020-08-12 10:12:56.387766,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9855,B,STNP,53
2020-08-12 10:13:03.388436,C,,C,WCHR,C,,C,WCHT,C,32.6,C,HINX,P,0.9853,B,STNP,55
