dateTime,heading,HID,checkSum
2020-08-12 12:12:11.890294,150.5,T,28
2020-08-12 12:12:14.891111,150.0,T,2D
2020-08-12 12:12:17.891916,150.5,T,28
2020-08-12 12:12:21.350366,150.1,T,2C
2020-08-12 12:12:24.351167,149.8,T,2D
2020-08-12 12:12:27.892123,149.9,T,2C
2020-08-12 12:12:31.351888,150.1,T,2C
2020-08-12 12:12:34.892782,150.0,T,2D
2020-08-12 12:12:38.351218,149.8,T,2D
2020-08-12 12:12:41.352024,150.2,T,2F
2020-08-12 12:12:44.352826,150.1,T,2C
2020-08-12 12:12:47.893797,150.6,T,2B
2020-08-12 12:12:51.352233,150.1,T,2C
2020-08-12 12:12:54.353047,150.3,T,2E
2020-08-12 12:12:57.894012,150.2,T,2F
2020-08-12 12:13:01.347444,150.1,T,2C
2020-08-12 12:13:04.353255,150.6,T,2B
2020-08-12 12:13:07.354072,150.2,T,2F
2020-08-12 12:13:10.895033,150.3,T,2E
2020-08-12 12:13:14.353443,150.4,T,29
2020-08-12 12:13:17.889422,150.1,T,2C
2020-08-12 12:13:20.895232,150.5,T,28
2020-08-12 12:13:24.354926,150.3,T,2E
2020-08-12 12:13:27.895860,150.4,T,29
2020-08-12 12:13:31.355580,150.3,T,2E
2020-08-12 12:13:34.896537,150.3,T,2E
2020-08-12 12:13:38.349956,150.4,T,29
2020-08-12 12:13:41.355785,150.4,T,29
2020-08-12 12:13:44.356592,150.2,T,2F
2020-08-12 12:13:47.897537,150.3,T,2E
2020-08-12 12:13:51.350988,150.1,T,2C
2020-08-12 12:13:54.351781,150.2,T,2F
2020-08-12 12:13:57.356359,150.4,T,29
2020-08-12 12:14:00.357217,150.2,T,2F
2020-08-12 12:14:03.898154,150.0,T,2D
2020-08-12 12:14:07.351557,150.1,T,2C
2020-08-12 12:14:10.357377,150.3,T,2E
2020-08-12 12:14:13.358182,150.3,T,2E
2020-08-12 12:14:16.894140,150.1,T,2C
2020-08-12 12:14:20.352578,150.3,T,2E
2020-08-12 12:14:23.353378,150.5,T,28
2020-08-12 12:14:26.359212,150.6,T,2B
2020-08-12 12:14:29.893918,150.3,T,2E
2020-08-12 12:14:32.894715,150.2,T,2F
2020-08-12 12:14:36.354418,150.4,T,29
2020-08-12 12:14:39.895377,150.2,T,2F
2020-08-12 12:14:43.355062,149.9,T,2C
2020-08-12 12:14:46.896028,150.1,T,2C
2020-08-12 12:14:50.354461,150.1,T,2C
2020-08-12 12:14:53.355267,150.4,T,29
2020-08-12 12:14:56.896234,150.5,T,28
2020-08-12 12:14:59.905784,150.1,T,2C
2020-08-12 12:15:03.355531,150.5,T,28
2020-08-12 12:15:06.361296,150.3,T,2E
2020-08-12 12:15:09.903501,150.1,T,2C
2020-08-12 12:15:13.356943,150.3,T,2E
2020-08-12 12:15:16.896644,150.4,T,29
2020-08-12 12:15:19.897459,150.2,T,2F
2020-08-12 12:15:22.898281,150.4,T,29
2020-08-12 12:15:26.357957,150.4,T,29
2020-08-12 12:15:29.897671,150.1,T,2C
2020-08-12 12:15:32.898489,150.0,T,2D
2020-08-12 12:15:36.358167,150.5,T,28
2020-08-12 12:15:39.899126,150.4,T,29
2020-08-12 12:15:43.358813,150.1,T,2C
2020-08-12 12:15:46.899755,150.0,T,2D
2020-08-12 12:15:50.358218,150.0,T,2D
2020-08-12 12:15:53.359010,150.3,T,2E
2020-08-12 12:15:56.899985,150.5,T,28
2020-08-12 12:15:59.900793,150.5,T,28
2020-08-12 12:16:03.359223,150.6,T,2B
2020-08-12 12:16:06.900187,150.2,T,2F
2020-08-12 12:16:09.901006,150.4,T,29
2020-08-12 12:16:13.360692,150.4,T,29
2020-08-12 12:16:16.900392,150.3,T,2E
2020-08-12 12:16:19.901214,150.5,T,28
2020-08-12 12:16:23.360902,150.1,T,2C
2020-08-12 12:16:26.901853,150.2,T,2F
2020-08-12 12:16:30.361531,150.2,T,2F
2020-08-12 12:16:33.902500,150.3,T,2E
2020-08-12 12:16:37.360938,150.6,T,2B
2020-08-12 12:16:40.361748,150.3,T,2E
2020-08-12 12:16:43.362557,150.1,T,2C
2020-08-12 12:16:46.903542,150.4,T,29
2020-08-12 12:16:50.363216,150.6,T,2B
2020-08-12 12:16:53.902917,150.1,T,2C
2020-08-12 12:16:56.903740,150.4,T,29
2020-08-12 12:17:00.363528,150.2,T,2F
2020-08-12 12:17:03.904413,150.6,T,2B
2020-08-12 12:17:07.364071,150.3,T,2E
2020-08-12 12:17:10.905038,150.5,T,28
2020-08-12 12:17:14.363462,150.8,T,25
2020-08-12 12:17:17.364284,150.5,T,28
2020-08-12 12:17:20.365094,150.7,T,2A
2020-08-12 12:17:23.904794,150.1,T,2C
2020-08-12 12:17:26.905617,150.0,T,2D
2020-08-12 12:17:30.365295,150.3,T,2E
2020-08-12 12:17:33.906230,150.2,T,2F
2020-08-12 12:17:37.365920,150.2,T,2F
2020-08-12 12:17:40.906874,150.3,T,2E
2020-08-12 12:17:44.365296,150.4,T,29
2020-08-12 12:17:47.366123,150.1,T,2C
2020-08-12 12:17:50.366922,150.3,T,2E
2020-08-12 12:17:53.907881,150.2,T,2F
2020-08-12 12:17:57.366297,150.0,T,2D
2020-08-12 12:18:00.367161,150.6,T,2B
2020-08-12 12:18:03.908058,150.1,T,2C
2020-08-12 12:18:07.367746,150.2,T,2F
2020-08-12 12:18:10.368554,150.3,T,2E
2020-08-12 12:18:13.908266,150.1,T,2C
2020-08-12 12:18:16.909049,150.3,T,2E
2020-08-12 12:18:20.368738,150.4,T,29
2020-08-12 12:18:23.909693,150.2,T,2F
2020-08-12 12:18:27.368135,150.4,T,29
2020-08-12 12:18:30.368936,150.2,T,2F
2020-08-12 12:18:33.909879,150.2,T,2F
2020-08-12 12:18:36.910689,150.5,T,28
2020-08-12 12:18:40.369135,150.3,T,2E
2020-08-12 12:18:43.369932,150.4,T,29
2020-08-12 12:18:46.910894,150.8,T,25
2020-08-12 12:18:50.370562,150.5,T,28
2020-08-12 12:18:53.911532,150.4,T,29
2020-08-12 12:18:57.369957,150.3,T,2E
2020-08-12 12:19:00.370767,150.0,T,2D
2020-08-12 12:19:03.911722,150.1,T,2C
2020-08-12 12:19:06.913788,150.3,T,2E
2020-08-12 12:19:09.914606,150.3,T,2E
2020-08-12 12:19:13.371772,150.4,T,29
2020-08-12 12:19:16.912732,150.4,T,29
2020-08-12 12:19:20.372394,150.0,T,2D
2020-08-12 12:19:23.913347,150.3,T,2E
2020-08-12 12:19:27.373042,150.2,T,2F
2020-08-12 12:19:30.907748,150.1,T,2C
2020-08-12 12:19:34.366174,150.2,T,2F
2020-08-12 12:19:37.367023,150.5,T,28
2020-08-12 12:19:40.907940,150.6,T,2B
2020-08-12 12:19:44.367630,150.7,T,2A
2020-08-12 12:19:47.908566,150.4,T,29
2020-08-12 12:19:51.368246,150.7,T,2A
2020-08-12 12:19:54.909194,150.2,T,2F
2020-08-12 12:19:58.367640,150.6,T,2B
2020-08-12 12:20:01.368451,150.3,T,2E
2020-08-12 12:20:04.909396,149.9,T,2C
2020-08-12 12:20:08.369087,150.3,T,2E
2020-08-12 12:20:11.910035,150.0,T,2D
2020-08-12 12:20:14.910832,150.3,T,2E
2020-08-12 12:20:18.369280,150.4,T,29
2020-08-12 12:20:21.370094,150.3,T,2E
2020-08-12 12:20:24.909791,150.1,T,2C
2020-08-12 12:20:27.910588,149.8,T,2D
2020-08-12 12:20:30.911404,150.0,T,2D
2020-08-12 12:20:34.376076,150.4,T,29
2020-08-12 12:20:37.376899,150.1,T,2C
2020-08-12 12:20:40.917850,150.1,T,2C
2020-08-12 12:20:44.377519,150.2,T,2F
2020-08-12 12:20:47.918481,150.1,T,2C
2020-08-12 12:20:51.378171,150.4,T,29
2020-08-12 12:20:54.919105,150.2,T,2F
2020-08-12 12:20:58.377556,150.4,T,29
2020-08-12 12:21:01.378363,149.9,T,2C
2020-08-12 12:21:04.919305,150.2,T,2F
2020-08-12 12:21:08.378993,150.3,T,2E
2020-08-12 12:21:11.919960,150.4,T,29
2020-08-12 12:21:15.379621,150.6,T,2B
2020-08-12 12:21:18.920590,150.0,T,2D
2020-08-12 12:21:22.379021,150.7,T,2A
2020-08-12 12:21:25.379807,150.0,T,2D
2020-08-12 12:21:28.380626,150.4,T,29
2020-08-12 12:21:31.920348,150.4,T,29
2020-08-12 12:21:34.921141,150.2,T,2F
2020-08-12 12:21:38.380834,150.1,T,2C
2020-08-12 12:21:41.921793,150.4,T,29
2020-08-12 12:21:45.381472,150.5,T,28
2020-08-12 12:21:48.922414,150.3,T,2E
2020-08-12 12:21:52.382109,150.5,T,28
2020-08-12 12:21:55.923071,150.1,T,2C
2020-08-12 12:21:59.381494,150.2,T,2F
2020-08-12 12:22:02.382309,150.4,T,29
2020-08-12 12:22:05.383138,150.3,T,2E
2020-08-12 12:22:08.922829,150.2,T,2F
2020-08-12 12:22:11.923635,150.6,T,2B
2020-08-12 12:22:15.383300,150.4,T,29
2020-08-12 12:22:18.924273,150.5,T,28
2020-08-12 12:22:22.383943,150.5,T,28
2020-08-12 12:22:25.924907,150.1,T,2C
2020-08-12 12:22:29.383330,150.1,T,2C
2020-08-12 12:22:32.384125,150.3,T,2E
2020-08-12 12:22:35.925093,150.3,T,2E
2020-08-12 12:22:39.384768,150.5,T,28
2020-08-12 12:22:42.925725,150.5,T,28
2020-08-12 12:22:46.385416,150.2,T,2F
2020-08-12 12:22:49.925113,150.1,T,2C
2020-08-12 12:22:52.925928,150.3,T,2E
2020-08-12 12:22:55.926740,150.2,T,2F
2020-08-12 12:22:59.385158,150.4,T,29
2020-08-12 12:23:02.385966,150.0,T,2D
2020-08-12 12:23:05.926931,150.4,T,29
2020-08-12 12:23:09.386633,150.3,T,2E
2020-08-12 12:23:12.927569,150.4,T,29
2020-08-12 12:23:16.387253,150.1,T,2C
2020-08-12 12:23:19.928200,150.4,T,29
2020-08-12 12:23:23.387885,150.3,T,2E
2020-08-12 12:23:26.928842,150.5,T,28
2020-08-12 12:23:29.932145,150.5,T,28
2020-08-12 12:23:33.388082,150.2,T,2F
2020-08-12 12:23:36.932927,150.2,T,2F
2020-08-12 12:23:40.388699,150.2,T,2F
2020-08-12 12:23:43.933425,150.1,T,2C
2020-08-12 12:23:47.388080,150.0,T,2D
2020-08-12 12:23:50.388902,150.4,T,29
2020-08-12 12:23:53.929862,149.9,T,2C
2020-08-12 12:23:56.930663,150.4,T,29
2020-08-12 12:24:00.389104,150.1,T,2C
2020-08-12 12:24:03.389929,150.4,T,29
2020-08-12 12:24:06.930868,150.5,T,28
2020-08-12 12:24:10.390555,150.1,T,2C
2020-08-12 12:24:13.931514,150.2,T,2F
2020-08-12 12:24:17.391180,150.0,T,2D
2020-08-12 12:24:20.930894,150.5,T,28
2020-08-12 12:24:23.932949,150.3,T,2E
2020-08-12 12:24:27.391360,150.4,T,29
2020-08-12 12:24:30.932327,150.5,T,28
2020-08-12 12:24:34.392017,150.3,T,2E
2020-08-12 12:24:37.932975,150.4,T,29
2020-08-12 12:24:41.392652,150.5,T,28
2020-08-12 12:24:44.933617,150.5,T,28
2020-08-12 12:24:48.393302,150.2,T,2F
2020-08-12 12:24:51.934250,150.7,T,2A
2020-08-12 12:24:55.388929,150.4,T,29
2020-08-12 12:24:58.393499,150.4,T,29
2020-08-12 12:25:01.930788,150.5,T,28
2020-08-12 12:25:05.389129,150.6,T,2B
2020-08-12 12:25:08.389956,150.0,T,2D
2020-08-12 12:25:11.930919,150.0,T,2D
2020-08-12 12:25:15.390612,150.6,T,2B
2020-08-12 12:25:18.931535,150.5,T,28
2020-08-12 12:25:22.389976,150.0,T,2D
2020-08-12 12:25:25.390789,150.1,T,2C
2020-08-12 12:25:28.391604,150.0,T,2D
2020-08-12 12:25:31.932539,150.5,T,28
2020-08-12 12:25:35.390997,150.5,T,28
2020-08-12 12:25:38.391843,150.5,T,28
2020-08-12 12:25:41.932763,150.3,T,2E
2020-08-12 12:25:45.396202,150.6,T,2B
2020-08-12 12:25:48.397015,150.5,T,28
2020-08-12 12:25:51.936731,150.4,T,29
2020-08-12 12:25:54.937540,150.2,T,2F
2020-08-12 12:25:58.397224,150.2,T,2F
2020-08-12 12:26:01.398037,150.4,T,29
2020-08-12 12:26:04.937743,150.4,T,29
2020-08-12 12:26:07.938552,150.0,T,2D
2020-08-12 12:26:10.939368,149.8,T,2D
2020-08-12 12:26:14.397804,150.3,T,2E
2020-08-12 12:26:17.398590,150.3,T,2E
2020-08-12 12:26:20.943322,150.5,T,28
2020-08-12 12:26:23.944137,150.0,T,2D
2020-08-12 12:26:26.946197,150.0,T,2D
2020-08-12 12:26:30.400882,150.3,T,2E
2020-08-12 12:26:33.401685,150.4,T,29
2020-08-12 12:26:36.943880,150.4,T,29
2020-08-12 12:26:39.944684,150.4,T,29
2020-08-12 12:26:43.399376,150.1,T,2C
2020-08-12 12:26:46.400178,150.0,T,2D
2020-08-12 12:26:49.944878,150.4,T,29
2020-08-12 12:26:52.945711,150.2,T,2F
2020-08-12 12:26:55.951526,150.3,T,2E
2020-08-12 12:26:59.401197,150.4,T,29
2020-08-12 12:27:02.942164,150.1,T,2C
2020-08-12 12:27:05.944230,149.9,T,2C
2020-08-12 12:27:09.401412,150.2,T,2F
2020-08-12 12:27:12.402226,149.8,T,2D
2020-08-12 12:27:15.943182,150.1,T,2C
2020-08-12 12:27:19.401608,150.4,T,29
2020-08-12 12:27:22.402403,150.0,T,2D
2020-08-12 12:27:25.943361,150.3,T,2E
2020-08-12 12:27:29.403067,150.5,T,28
2020-08-12 12:27:32.944012,150.7,T,2A
2020-08-12 12:27:36.403692,150.5,T,28
2020-08-12 12:27:39.944664,150.6,T,2B
2020-08-12 12:27:43.403101,150.4,T,29
2020-08-12 12:27:46.403887,150.3,T,2E
2020-08-12 12:27:49.404734,150.7,T,2A
2020-08-12 12:27:52.945685,150.1,T,2C
2020-08-12 12:27:56.404117,150.0,T,2D
2020-08-12 12:27:59.404929,150.2,T,2F
2020-08-12 12:28:02.945883,150.4,T,29
2020-08-12 12:28:06.405569,150.4,T,29
2020-08-12 12:28:09.946522,150.2,T,2F
2020-08-12 12:28:13.404955,150.3,T,2E
2020-08-12 12:28:16.405771,150.2,T,2F
2020-08-12 12:28:19.406587,150.4,T,29
2020-08-12 12:28:22.947528,150.3,T,2E
2020-08-12 12:28:26.405970,150.2,T,2F
2020-08-12 12:28:29.406775,150.5,T,28
2020-08-12 12:28:32.947739,150.3,T,2E
2020-08-12 12:28:36.407417,150.1,T,2C
2020-08-12 12:28:39.948378,150.2,T,2F
2020-08-12 12:28:43.408065,150.3,T,2E
2020-08-12 12:28:46.949024,149.9,T,2C
2020-08-12 12:28:50.407457,149.9,T,2C
2020-08-12 12:28:53.408269,150.4,T,29
2020-08-12 12:28:56.949216,150.2,T,2F
2020-08-12 12:28:59.950023,150.6,T,2B
2020-08-12 12:29:03.408471,150.3,T,2E
2020-08-12 12:29:06.409267,150.1,T,2C
2020-08-12 12:29:09.413847,150.4,T,29
2020-08-12 12:29:12.414674,150.4,T,29
2020-08-12 12:29:15.415511,150.3,T,2E
2020-08-12 12:29:18.955178,150.4,T,29
2020-08-12 12:29:21.955987,150.5,T,28
2020-08-12 12:29:25.415669,150.4,T,29
2020-08-12 12:29:28.956640,150.1,T,2C
2020-08-12 12:29:31.957424,150.1,T,2C
2020-08-12 12:29:35.415879,150.1,T,2C
2020-08-12 12:29:38.416695,150.3,T,2E
2020-08-12 12:29:41.951390,150.5,T,28
2020-08-12 12:29:44.957207,150.4,T,29
2020-08-12 12:29:48.416893,150.4,T,29
2020-08-12 12:29:51.957850,150.3,T,2E
2020-08-12 12:29:54.958638,150.1,T,2C
2020-08-12 12:29:58.418338,150.3,T,2E
2020-08-12 12:30:01.959312,150.6,T,2B
2020-08-12 12:30:05.417734,150.5,T,28
2020-08-12 12:30:08.418539,150.6,T,2B
2020-08-12 12:30:11.959531,149.9,T,2C
2020-08-12 12:30:15.419186,150.3,T,2E
2020-08-12 12:30:18.958894,150.1,T,2C
2020-08-12 12:30:21.960943,150.0,T,2D
2020-08-12 12:30:25.419402,150.3,T,2E
2020-08-12 12:30:28.960347,150.3,T,2E
2020-08-12 12:30:31.961156,150.6,T,2B
2020-08-12 12:30:35.419593,150.5,T,28
2020-08-12 12:30:38.420396,149.9,T,2C
2020-08-12 12:30:41.961346,149.9,T,2C
2020-08-12 12:30:45.421047,150.0,T,2D
2020-08-12 12:30:48.961997,150.3,T,2E
2020-08-12 12:30:52.415435,149.9,T,2C
2020-08-12 12:30:55.421250,150.5,T,28
2020-08-12 12:30:58.422075,150.3,T,2E
2020-08-12 12:31:01.956768,150.4,T,29
2020-08-12 12:31:04.962589,150.5,T,28
2020-08-12 12:31:07.963394,150.2,T,2F
2020-08-12 12:31:11.424330,150.4,T,29
2020-08-12 12:31:14.960288,150.5,T,28
2020-08-12 12:31:18.424976,150.3,T,2E
2020-08-12 12:31:21.965923,150.4,T,29
2020-08-12 12:31:25.419363,150.0,T,2D
2020-08-12 12:31:28.423934,150.5,T,28
2020-08-12 12:31:31.963612,150.5,T,28
2020-08-12 12:31:34.964441,150.3,T,2E
2020-08-12 12:31:38.424131,150.4,T,29
2020-08-12 12:31:41.960097,150.2,T,2F
2020-08-12 12:31:44.964630,150.0,T,2D
2020-08-12 12:31:47.965439,150.4,T,29
2020-08-12 12:31:51.425146,150.1,T,2C
2020-08-12 12:31:54.966101,150.1,T,2C
2020-08-12 12:31:57.966900,150.4,T,29
2020-08-12 12:32:01.425401,150.4,T,29
2020-08-12 12:32:04.966310,150.0,T,2D
2020-08-12 12:32:07.967128,150.2,T,2F
2020-08-12 12:32:11.426836,150.7,T,2A
2020-08-12 12:32:14.966502,150.4,T,29
2020-08-12 12:32:17.967316,150.2,T,2F
2020-08-12 12:32:21.427002,150.1,T,2C
2020-08-12 12:32:24.967952,150.3,T,2E
2020-08-12 12:32:28.426397,150.4,T,29
2020-08-12 12:32:31.427207,150.6,T,2B
2020-08-12 12:32:34.427999,150.3,T,2E
2020-08-12 12:32:37.968975,150.1,T,2C
2020-08-12 12:32:41.427414,150.4,T,29
2020-08-12 12:32:44.428229,150.4,T,29
2020-08-12 12:32:47.969174,150.7,T,2A
2020-08-12 12:32:50.969981,150.2,T,2F
2020-08-12 12:32:54.428435,150.4,T,29
2020-08-12 12:32:57.429240,150.3,T,2E
2020-08-12 12:33:00.970182,150.4,T,29
2020-08-12 12:33:04.424892,150.5,T,28
2020-08-12 12:33:07.425699,150.3,T,2E
2020-08-12 12:33:10.962896,150.2,T,2F
2020-08-12 12:33:13.966208,150.1,T,2C
2020-08-12 12:33:17.423397,150.6,T,2B
2020-08-12 12:33:20.424212,150.2,T,2F
2020-08-12 12:33:23.426271,149.5,T,20
2020-08-12 12:33:26.427078,149.9,T,2C
2020-08-12 12:33:29.965531,150.7,T,2A
2020-08-12 12:33:32.966358,150.2,T,2F
2020-08-12 12:33:36.424776,150.4,T,29
2020-08-12 12:33:39.964477,150.0,T,2D
2020-08-12 12:33:42.966554,150.2,T,2F
2020-08-12 12:33:46.423737,150.0,T,2D
2020-08-12 12:33:49.424574,150.1,T,2C
2020-08-12 12:33:52.964252,150.0,T,2D
2020-08-12 12:33:55.965048,150.5,T,28
2020-08-12 12:33:59.424754,150.4,T,29
2020-08-12 12:34:02.426815,150.1,T,2C
2020-08-12 12:34:05.427629,150.2,T,2F
2020-08-12 12:34:08.968577,150.3,T,2E
2020-08-12 12:34:12.427037,150.6,T,2B
2020-08-12 12:34:15.967957,149.9,T,2C
2020-08-12 12:34:18.968800,150.1,T,2C
2020-08-12 12:34:22.428469,149.8,T,2D
2020-08-12 12:34:25.969423,150.2,T,2F
2020-08-12 12:34:29.429116,150.7,T,2A
2020-08-12 12:34:32.970063,150.2,T,2F
2020-08-12 12:34:36.429745,150.2,T,2F
2020-08-12 12:34:39.435561,149.9,T,2C
2020-08-12 12:34:42.436378,150.5,T,28
2020-08-12 12:34:45.977346,149.8,T,2D
2020-08-12 12:34:49.437035,150.3,T,2E
2020-08-12 12:34:52.977991,150.4,T,29
2020-08-12 12:34:56.436428,150.7,T,2A
2020-08-12 12:34:59.437234,150.4,T,29
2020-08-12 12:35:02.978194,150.0,T,2D
2020-08-12 12:35:06.437875,150.3,T,2E
2020-08-12 12:35:09.977583,150.0,T,2D
2020-08-12 12:35:12.978400,150.4,T,29
2020-08-12 12:35:16.438091,150.4,T,29
2020-08-12 12:35:19.979028,150.4,T,29
2020-08-12 12:35:22.979856,150.3,T,2E
2020-08-12 12:35:25.980654,150.2,T,2F
2020-08-12 12:35:29.439094,150.1,T,2C
2020-08-12 12:35:32.980045,150.7,T,2A
2020-08-12 12:35:36.439741,150.0,T,2D
2020-08-12 12:35:39.979445,150.3,T,2E
2020-08-12 12:35:42.980282,150.3,T,2E
2020-08-12 12:35:46.439985,150.3,T,2E
2020-08-12 12:35:49.980906,150.2,T,2F
2020-08-12 12:35:53.440574,150.1,T,2C
2020-08-12 12:35:56.981548,150.1,T,2C
2020-08-12 12:36:00.439981,150.3,T,2E
2020-08-12 12:36:03.440794,150.0,T,2D
2020-08-12 12:36:06.441613,150.0,T,2D
2020-08-12 12:36:09.982555,150.4,T,29
2020-08-12 12:36:13.440990,150.6,T,2B
2020-08-12 12:36:16.441805,149.8,T,2D
2020-08-12 12:36:19.982759,149.8,T,2D
2020-08-12 12:36:22.983548,150.4,T,29
2020-08-12 12:36:26.442011,149.8,T,2D
2020-08-12 12:36:29.442828,150.0,T,2D
2020-08-12 12:36:32.983780,150.4,T,29
2020-08-12 12:36:36.443453,150.1,T,2C
2020-08-12 12:36:39.983173,150.1,T,2C
2020-08-12 12:36:42.983977,150.2,T,2F
2020-08-12 12:36:45.984809,150.2,T,2F
2020-08-12 12:36:49.444477,150.1,T,2C
2020-08-12 12:36:52.984198,150.1,T,2C
2020-08-12 12:36:55.985013,150.7,T,2A
2020-08-12 12:36:59.444686,150.1,T,2C
2020-08-12 12:37:02.985651,150.0,T,2D
2020-08-12 12:37:06.445305,150.3,T,2E
2020-08-12 12:37:09.986270,150.2,T,2F
2020-08-12 12:37:13.444736,150.1,T,2C
2020-08-12 12:37:16.445553,150.2,T,2F
2020-08-12 12:37:19.986506,149.8,T,2D
2020-08-12 12:37:22.987306,150.0,T,2D
2020-08-12 12:37:26.446993,150.4,T,29
2020-08-12 12:37:29.987940,150.0,T,2D
2020-08-12 12:37:33.446362,150.1,T,2C
2020-08-12 12:37:36.447182,150.2,T,2F
2020-08-12 12:37:39.988149,150.1,T,2C
2020-08-12 12:37:43.446586,150.3,T,2E
2020-08-12 12:37:46.447383,150.3,T,2E
2020-08-12 12:37:49.448208,150.6,T,2B
2020-08-12 12:37:52.987918,150.0,T,2D
2020-08-12 12:37:55.988723,149.6,T,23
2020-08-12 12:37:58.989541,150.0,T,2D
2020-08-12 12:38:02.447980,149.7,T,22
2020-08-12 12:38:05.448785,149.9,T,2C
2020-08-12 12:38:08.449592,150.2,T,2F
2020-08-12 12:38:11.990561,150.4,T,29
2020-08-12 12:38:15.448969,150.0,T,2D
2020-08-12 12:38:18.449804,150.2,T,2F
2020-08-12 12:38:21.990762,150.5,T,28
2020-08-12 12:38:25.449193,150.1,T,2C
2020-08-12 12:38:28.450012,150.2,T,2F
2020-08-12 12:38:31.990967,149.8,T,2D
2020-08-12 12:38:34.991767,150.4,T,29
2020-08-12 12:38:38.450213,150.3,T,2E
2020-08-12 12:38:41.451019,150.1,T,2C
2020-08-12 12:38:44.991980,150.4,T,29
2020-08-12 12:38:48.451665,150.1,T,2C
2020-08-12 12:38:51.452484,150.6,T,2B
2020-08-12 12:38:54.992194,150.4,T,29
2020-08-12 12:38:57.992987,150.2,T,2F
2020-08-12 12:39:01.451434,150.0,T,2D
2020-08-12 12:39:04.452239,150.3,T,2E
2020-08-12 12:39:07.453044,150.2,T,2F
2020-08-12 12:39:10.994003,150.0,T,2D
2020-08-12 12:39:14.452461,149.9,T,2C
2020-08-12 12:39:17.453284,150.3,T,2E
2020-08-12 12:39:20.994222,150.2,T,2F
2020-08-12 12:39:24.453909,150.3,T,2E
2020-08-12 12:39:27.994863,150.5,T,28
2020-08-12 12:39:31.454550,150.1,T,2C
2020-08-12 12:39:34.995518,150.0,T,2D
2020-08-12 12:39:38.453928,150.1,T,2C
2020-08-12 12:39:41.454760,150.3,T,2E
2020-08-12 12:39:44.455565,150.4,T,29
2020-08-12 12:39:47.995270,150.3,T,2E
2020-08-12 12:39:50.996071,150.2,T,2F
2020-08-12 12:39:53.996885,150.1,T,2C
2020-08-12 12:39:57.455323,150.2,T,2F
2020-08-12 12:40:00.456143,150.4,T,29
2020-08-12 12:40:03.997105,150.2,T,2F
2020-08-12 12:40:07.456785,149.8,T,2D
2020-08-12 12:40:10.997733,150.2,T,2F
2020-08-12 12:40:14.457411,150.1,T,2C
2020-08-12 12:40:17.998390,150.1,T,2C
2020-08-12 12:40:21.456808,149.9,T,2C
2020-08-12 12:40:24.457626,150.2,T,2F
2020-08-12 12:40:27.458430,150.3,T,2E
2020-08-12 12:40:30.998162,149.8,T,2D
2020-08-12 12:40:33.998955,149.8,T,2D
2020-08-12 12:40:37.453651,150.6,T,2B
2020-08-12 12:40:40.454445,150.3,T,2E
2020-08-12 12:40:43.995418,150.2,T,2F
2020-08-12 12:40:46.996237,150.0,T,2D
2020-08-12 12:40:50.454670,150.4,T,29
2020-08-12 12:40:53.455477,150.1,T,2C
2020-08-12 12:40:56.996452,150.4,T,29
2020-08-12 12:41:00.456116,150.0,T,2D
2020-08-12 12:41:03.997096,150.3,T,2E
2020-08-12 12:41:07.456758,150.6,T,2B
2020-08-12 12:41:10.997730,150.5,T,28
2020-08-12 12:41:14.456138,150.2,T,2F
2020-08-12 12:41:17.456968,150.1,T,2C
2020-08-12 12:41:20.997923,149.8,T,2D
2020-08-12 12:41:24.457610,150.4,T,29
2020-08-12 12:41:27.998581,150.1,T,2C
2020-08-12 12:41:31.457012,150.0,T,2D
2020-08-12 12:41:34.457820,150.3,T,2E
2020-08-12 12:41:37.458637,149.8,T,2D
2020-08-12 12:41:40.999572,150.3,T,2E
2020-08-12 12:41:44.458029,150.3,T,2E
2020-08-12 12:41:47.458842,150.2,T,2F
2020-08-12 12:41:50.999808,150.8,T,25
2020-08-12 12:41:54.000602,150.4,T,29
2020-08-12 12:41:57.459037,150.6,T,2B
2020-08-12 12:42:00.999996,150.2,T,2F
2020-08-12 12:42:04.000803,150.1,T,2C
2020-08-12 12:42:07.460475,150.3,T,2E
2020-08-12 12:42:11.001433,150.8,T,25
2020-08-12 12:42:14.459890,150.3,T,2E
2020-08-12 12:42:17.460701,150.0,T,2D
2020-08-12 12:42:21.001644,150.2,T,2F
2020-08-12 12:42:24.461330,150.2,T,2F
2020-08-12 12:42:27.462154,150.0,T,2D
2020-08-12 12:42:31.001862,150.6,T,2B
2020-08-12 12:42:34.002675,150.1,T,2C
2020-08-12 12:42:37.461093,150.3,T,2E
2020-08-12 12:42:40.461921,150.0,T,2D
2020-08-12 12:42:43.462727,150.4,T,29
2020-08-12 12:42:47.002428,150.4,T,29
2020-08-12 12:42:50.003237,150.4,T,29
2020-08-12 12:42:53.462927,150.8,T,25
2020-08-12 12:42:57.003898,150.8,T,25
2020-08-12 12:43:00.463576,150.1,T,2C
2020-08-12 12:43:04.004571,149.7,T,22
2020-08-12 12:43:07.464212,150.2,T,2F
2020-08-12 12:43:11.005196,150.2,T,2F
2020-08-12 12:43:14.464854,149.8,T,2D
2020-08-12 12:43:18.004566,150.1,T,2C
2020-08-12 12:43:21.005374,150.4,T,29
2020-08-12 12:43:24.465063,150.2,T,2F
2020-08-12 12:43:28.006049,150.1,T,2C
